N_gen,N_samplings,data_p,lambd,lambd_surr,beta_0,beta_perp,surr_score,log_loss_test,mis_error_test,log_loss_val,mis_error_val,alpha_0,alpha_s,alpha_perp,grad_norm,split_pct,acc_train,theta_surr_norm,alpha_exp,effectiveN,label_method,label_method_a,label_method_b
2,4,3000,0.001,,5.000000000000002,,,0.8763446867443236,0.3531,0.8671477942328896,0.34736666666666666,1.5260682937699401,0,2.6650262385603294,0.0002936876344931149,20,1.0,3.0710339121320223,-0.5,1400,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,0.7144128805157102,0.3106333333333333,0.7124617858335639,0.3091333333333333,1.7114953880053634,0,2.2359942680944753,0.0002291228460740972,20,1.0,2.8158279120207217,-0.5,1383,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,0.7090198885966003,0.31246666666666667,0.7039155169009199,0.31216666666666665,1.6878998651812627,0,2.1803984783938994,0.0002780530162621485,20,1.0,2.7573798213995397,-0.5,1372,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,0.7156342548510465,0.3107333333333333,0.7046843508516945,0.3107,1.7160884112639472,0,2.2321787200290366,0.0002242977464203177,20,1.0,2.815596077818139,-0.5,1387,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,0.7091646013819282,0.3128666666666667,0.6977986436675346,0.30866666666666664,1.7066879936007975,0,2.205157954027095,0.0002666901776488703,20,1.0,2.7884593433848157,-0.5,1359,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,0.7061963487285612,0.3099,0.7031431168844989,0.3097666666666667,1.709868178033054,0,2.2042514248060683,0.00020038652720202324,20,1.0,2.789690579618044,-0.5,1382,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,0.7717788573211265,0.3065333333333333,0.7598737425902904,0.3021333333333333,2.1689272920612206,0,2.6913756910756805,0.0003348112762456762,30,1.0,3.456551563156713,-0.5,2028,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,0.7601067676738026,0.2994,0.7561982444163645,0.29873333333333335,2.240104224636568,0,2.7220855232771477,0.0003920205549865666,30,1.0,3.525310842077564,-0.5,2084,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,0.7698666458001675,0.3025333333333333,0.7609533582116518,0.3000333333333333,2.1808694428799766,0,2.6912397499546175,0.0004888885976509974,30,1.0,3.4639519221004513,-0.5,2032,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,0.7807133257167892,0.3050333333333333,0.7619686443140686,0.2995333333333333,2.2273653784352168,0,2.7247385491368057,0.00026347008487995807,30,1.0,3.51928354785516,-0.5,2076,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,0.8823374493206004,0.32853333333333334,0.8762438022143615,0.32616666666666666,2.0845367981522562,0,3.0265589477556087,0.0005856049553777441,30,1.0,3.6749629558800176,-0.5,2080,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,0.7688697724233108,0.3038,0.7633927840577592,0.3062,2.1578439722035494,0,2.6580755125686646,0.0003168322230957667,30,1.0,3.423690412244127,-0.5,2024,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,0.758974673582718,0.2970333333333333,0.7590582622499861,0.3011,2.234321201974489,0,2.669819458107278,0.000675138274390428,30,1.0,3.481397301728282,-0.5,2056,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,0.7612371389446654,0.3016666666666667,0.7565427967904494,0.30036666666666667,2.2277499160614047,0,2.685447350504374,0.0007894391672271293,30,1.0,3.4891972086487972,-0.5,2073,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,0.7598167113026241,0.30223333333333335,0.7511561800055631,0.2986,2.201841430467265,0,2.651728573858665,0.0005745062639704311,30,1.0,3.4467042394642218,-0.5,2017,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,0.7521635780059294,0.2957,0.7497901145133641,0.2954,2.263428313747624,0,2.6846750632617917,0.0002551906625692875,30,1.0,3.5114936888415618,-0.5,2070,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,0.8429201089613806,0.30466666666666664,0.8299260506806502,0.2958,2.6351385609800455,0,3.1646631182857847,0.0005083726710967525,40,1.0,4.118136458132767,-0.5,2725,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,0.8248484239531292,0.2940333333333333,0.8152237332160159,0.2925,2.6876124236061205,0,3.137506082142683,0.00037570185917412826,40,1.0,4.131247384871099,-0.5,2742,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,0.8328646594408584,0.2991666666666667,0.8280850950076866,0.2979,2.674765106824872,0,3.153753686893316,0.0004897693291355656,40,1.0,4.135278792812046,-0.5,2738,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,0.8288880541753281,0.29683333333333334,0.8332285121100939,0.2978,2.6802188443138557,0,3.1397611792552027,0.0008915699471397907,40,1.0,4.1281561642182485,-0.5,2739,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,0.9132811490182436,0.31316666666666665,0.8925796421844109,0.3036333333333333,2.5982477989967006,0,3.3870519887232717,0.0003963160397748631,40,1.0,4.26884209116541,-0.5,2752,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,0.842371550709234,0.29793333333333333,0.8278869751960349,0.29436666666666667,2.6355464433848046,0,3.1483982034552103,0.0005257603972316269,40,1.0,4.105912359361594,-0.5,2717,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,0.853272213607831,0.3022,0.8448329736239323,0.29656666666666665,2.7019691881152723,0,3.215902940584693,0.0006869575159951961,40,1.0,4.200317751883253,-0.5,2769,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,0.8359030486217699,0.29713333333333336,0.8335121844313578,0.29733333333333334,2.707450341706046,0,3.1852875774075358,0.00035090453138846283,40,1.0,4.180471780025665,-0.5,2752,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,0.81125434241672,0.2962666666666667,0.8062811929993656,0.29583333333333334,2.648666011866075,0,3.0662908917565974,0.0006362784046127805,40,1.0,4.051860248735636,-0.5,2678,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,0.8151902964160516,0.2941666666666667,0.8099502565156591,0.2951,2.708942979703878,0,3.1106495936267455,0.0005317753096913725,40,1.0,4.124865205266369,-0.5,2722,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,0.9044610358166105,0.2954333333333333,0.8972437882353241,0.2941666666666667,3.1844012072462555,0,3.6218832236417575,0.0009104853786713469,50,1.0,4.822701435337773,-0.5,3464,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,0.9248960284717795,0.29373333333333335,0.9028401145793516,0.2896,3.187270272616611,0,3.67457676165394,0.0026029306652841123,50,1.0,4.864278586593568,-0.5,3441,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,0.908152504885244,0.29286666666666666,0.9119769516185275,0.2960333333333333,3.098753032087321,0,3.612175710479389,0.0016773553998934965,50,1.0,4.759210409011945,-0.5,3406,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,0.9097851512363885,0.2944333333333333,0.9255343128525224,0.29683333333333334,3.1792530113353656,0,3.6469013838255444,0.001110743337935584,50,1.0,4.83813387717141,-0.5,3448,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,0.9217037019412945,0.2958,0.9262494442084823,0.29633333333333334,3.105044998407101,0,3.682530650253438,0.002218884080569805,50,1.0,4.816880363076185,-0.5,3418,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,0.9187808184641637,0.29773333333333335,0.9128026113444627,0.2936,3.1671575774050424,0,3.6546579057014137,0.0005427422028293605,50,1.0,4.836053300762929,-0.5,3440,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,0.9258309918827642,0.2943,0.9248702810247998,0.29433333333333334,3.2426806273999746,0,3.71488430755545,0.00043713742080708583,50,1.0,4.9310590211268845,-0.5,3471,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,0.9052928309693302,0.2922,0.899540299880437,0.293,3.1500919239861696,0,3.630241982402953,0.0006391747844317897,50,1.0,4.806426529175684,-0.5,3411,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,0.8880613499888304,0.2931,0.8926280638889056,0.2918,3.1249696141663628,0,3.5625903526942886,0.003155569164883891,50,1.0,4.738932908427116,-0.5,3399,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,0.8865775874475297,0.28926666666666667,0.8847039934759737,0.2875333333333333,3.201369513622084,0,3.591774308415432,0.001089020406959732,50,1.0,4.81140410330935,-0.5,3400,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,0.9880221967798094,0.2908,0.9798278903408835,0.2875333333333333,3.6977680262764707,0,4.113060311578282,0.0008284394915403204,60,1.0,5.530890841702901,-0.5,4150,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,0.9616320701144793,0.28626666666666667,0.9579689780913024,0.28686666666666666,3.6897040323867096,0,4.035220891632167,0.0008500754841105248,60,1.0,5.467807923736481,-0.5,4096,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,0.9736342606706583,0.28786666666666666,0.9734772588956718,0.2862,3.6973407337555493,0,4.066320881633379,0.00269688582669012,60,1.0,5.495934316737754,-0.5,4090,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,0.9671840340154886,0.29083333333333333,0.9685301568841685,0.2890666666666667,3.6094704914285707,0,4.004887257362263,0.0017128717260957833,60,1.0,5.3914190314495345,-0.5,4050,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,1.0051094219432217,0.2929333333333333,1.0024725277381294,0.2903,3.640911736280598,0,4.155936785614578,0.0007930002761371072,60,1.0,5.525219347447686,-0.5,4110,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,1.0160562517407006,0.2965,1.0084729011379112,0.2953,3.6517368251544973,0,4.164852104842317,0.0008449955557234668,60,1.0,5.539059026170323,-0.5,4133,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,0.9984600674833463,0.2885666666666667,1.0039821023839168,0.2924333333333333,3.74377763689291,0,4.165591406869521,0.001859927805323048,60,1.0,5.600716272360586,-0.5,4152,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,0.98428048706907,0.2886666666666667,0.9777641803559117,0.286,3.6800150623543524,0,4.121691873594915,0.000814642914004291,60,1.0,5.5254732611798305,-0.5,4117,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,0.981137870798643,0.2900333333333333,0.9701702266440622,0.28623333333333334,3.677016286709496,0,4.047335679738065,0.0010996451810334287,60,1.0,5.468214962600472,-0.5,4068,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,0.9796414946778655,0.2866666666666667,0.9745230653412136,0.2885,3.688717590217005,0,4.089620734199682,0.0021592829616334714,60,1.0,5.50741638247666,-0.5,4106,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,1.0791844865122981,0.2855666666666667,1.0671203061649501,0.2861,4.2804443122360745,0,4.6252533419144735,0.000972023986921754,70,1.0,6.301997460095106,-0.5,4832,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,1.05075604318618,0.2826666666666667,1.0318883987396528,0.2816666666666667,4.268220435712452,0,4.526665907650125,0.0035542684387971494,70,1.0,6.221608307127292,-0.5,4793,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,1.0625307682906049,0.28396666666666665,1.0537814371240282,0.2821666666666667,4.304689871473875,0,4.561004065114956,0.0010629360620128155,70,1.0,6.271611672573878,-0.5,4787,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,1.0441972551215535,0.28303333333333336,1.0518915373594988,0.28526666666666667,4.19581163587865,0,4.496166680223,0.0017145362529186754,70,1.0,6.149825208908151,-0.5,4765,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,1.0562384980876982,0.2828333333333333,1.0484951993438332,0.2810666666666667,4.24974022830497,0,4.528082119111995,0.0013816351219245208,70,1.0,6.209977430353137,-0.5,4806,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,1.0932006073204583,0.29036666666666666,1.0701135412196805,0.28546666666666665,4.251040778262003,0,4.658166631706525,0.001116188481950539,70,1.0,6.306335232699775,-0.5,4911,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,1.087252186060599,0.2857,1.0731558722389323,0.28213333333333335,4.373713599363369,0,4.682972910502211,0.0009012852660314239,70,1.0,6.407776988141334,-0.5,4864,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,1.049644928579541,0.28633333333333333,1.0641922543592455,0.2867,4.235055003691916,0,4.582117239341489,0.0009120125823275599,70,1.0,6.239510339711475,-0.5,4797,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,1.0384823021760883,0.2840666666666667,1.0473578038313478,0.2832,4.245630228562562,0,4.50865535820593,0.000773306185431549,70,1.0,6.19300808789745,-0.5,4751,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,1.061240559213346,0.2844,1.0395916279505752,0.2815666666666667,4.2855239467919635,0,4.5434933619073155,0.0021397013089347657,70,1.0,6.245722330381268,-0.5,4788,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,1.1600935078978578,0.28026666666666666,1.1784884657907804,0.2854333333333333,4.810724739521699,0,5.144491821362265,0.0013233686930270321,80,1.0,7.043356346196702,-0.5,5505,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,1.116292760650327,0.27436666666666665,1.108983400808872,0.2754,4.918408775853879,0,4.997445727381095,0.001402120843721593,80,1.0,7.011790690295598,-0.5,5453,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,1.134698681852251,0.2771666666666667,1.1332267151788953,0.28013333333333335,4.896919872205179,0,5.07390306715813,0.002629442428740969,80,1.0,7.05154710469374,-0.5,5506,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,1.132877634712488,0.2778,1.1188517067010595,0.2758333333333333,4.919497868788094,0,5.034623837887172,0.0017478760681532573,80,1.0,7.039097702833251,-0.5,5480,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,1.1331066810407922,0.279,1.1271915302166582,0.27853333333333335,4.920846060542955,0,5.010490785828826,0.0011176709822323697,80,1.0,7.022801710602164,-0.5,5529,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,1.1600779035628304,0.2806,1.1629657233337711,0.2828333333333333,4.906524690419063,0,5.143765261157219,0.0017323873227089392,80,1.0,7.108607852426498,-0.5,5476,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,1.1347460307922272,0.2745666666666667,1.1300107865261495,0.2769333333333333,4.851447082549961,0,5.030627380465643,0.0030350508544825473,80,1.0,6.988830419739282,-0.5,5467,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,1.1496393712382666,0.27623333333333333,1.141861610750961,0.2802,4.936544316654154,0,5.130647648594341,0.001715621528279536,80,1.0,7.11990274402095,-0.5,5532,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,1.1226918320574484,0.2778333333333333,1.1302741108788286,0.27823333333333333,4.865869881470498,0,5.034077741816675,0.0012869851402284927,80,1.0,7.001330474563802,-0.5,5475,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,1.1447556072857352,0.28036666666666665,1.1197445843701452,0.27576666666666666,4.863585210035323,0,5.0388576299293195,0.00412815723006429,80,1.0,7.003181227840049,-0.5,5461,misspec,0.95,0.05
2,0,3000,0.001,,5.000000000000002,,,1.2234208582985084,0.2745666666666667,1.213080605363467,0.271,5.663193886600986,0,5.579755038817847,0.002149559634537469,90,1.0,7.950184355752257,-0.5,6164,misspec,0.95,0.05
2,1,3000,0.001,,5.000000000000002,,,1.266035736424087,0.2772,1.2540362292386928,0.2698333333333333,5.6902726918260536,0,5.747496436448275,0.0014385477598199085,90,1.0,8.087825331591116,-0.5,6229,misspec,0.95,0.05
2,2,3000,0.001,,5.000000000000002,,,1.256365756607593,0.2769,1.2405429015457554,0.2749,5.63806578606358,0,5.696683674117781,0.0018434622695306304,90,1.0,8.014985383077176,-0.5,6197,misspec,0.95,0.05
2,3,3000,0.001,,5.000000000000002,,,1.2553430879816256,0.27386666666666665,1.245163413678799,0.2729,5.643583117812714,0,5.7190991156364825,0.0023095259168768303,90,1.0,8.03480709800395,-0.5,6203,misspec,0.95,0.05
2,4,3000,0.001,,5.000000000000002,,,1.1886322429821292,0.2679,1.1958650368262236,0.2723,5.681349962914737,0,5.516343025579817,0.0016790611161506147,90,1.0,7.918824267337569,-0.5,6184,misspec,0.95,0.05
2,5,3000,0.001,,5.000000000000002,,,1.2167931044564495,0.2697333333333333,1.220417593805634,0.2712333333333333,5.608004905712269,0,5.606237377458347,0.0016822342628938958,90,1.0,7.929666862794674,-0.5,6173,misspec,0.95,0.05
2,6,3000,0.001,,5.000000000000002,,,1.235303364886685,0.2778,1.2242409124753082,0.27323333333333333,5.551021675437253,0,5.617363954357429,0.002837883944264815,90,1.0,7.897380542742533,-0.5,6150,misspec,0.95,0.05
2,7,3000,0.001,,5.000000000000002,,,1.249734435693228,0.27426666666666666,1.2224813804169166,0.2715,5.670866362076917,0,5.6444820919556955,0.011579445075664566,90,1.0,8.001181374206189,-0.5,6182,misspec,0.95,0.05
2,8,3000,0.001,,5.000000000000002,,,1.2847075404878279,0.27763333333333334,1.2634987332619905,0.2737,5.688716936890282,0,5.794487600567054,0.0036932242410745,90,1.0,8.120196237849655,-0.5,6254,misspec,0.95,0.05
2,9,3000,0.001,,5.000000000000002,,,1.2781375262608339,0.2791,1.2595086328379492,0.27473333333333333,5.609233184304314,0,5.764770248356553,0.004745883145495312,90,1.0,8.043386906784827,-0.5,6216,misspec,0.95,0.05
2,0,3000,0.01,,5.000000000000002,,,0.6436134058009496,0.36993333333333334,0.644385309666093,0.37166666666666665,0.3831663156748093,0,0.787857006134968,1.2487300370881506e-05,5,1.0,0.8760907987096787,-0.5,338,misspec,0.95,0.05
2,1,3000,0.01,,5.000000000000002,,,0.6358391594557543,0.3636333333333333,0.6421057404526362,0.3671333333333333,0.38744474889712965,0,0.7723882039548556,3.180849710109106e-05,5,1.0,0.8641162948680967,-0.5,328,misspec,0.95,0.05
2,2,3000,0.01,,5.000000000000002,,,0.6448451433110559,0.3712,0.6397833768443776,0.3658666666666667,0.38545858365013963,0,0.7833555287156547,2.476195443098395e-05,5,1.0,0.87305452526114,-0.5,334,misspec,0.95,0.05
2,3,3000,0.01,,5.000000000000002,,,0.636876365951891,0.3617666666666667,0.6399082315732734,0.3652666666666667,0.3975270228091461,0,0.7747758857508037,9.736725297490198e-06,5,1.0,0.8708073305872234,-0.5,338,misspec,0.95,0.05
2,4,3000,0.01,,5.000000000000002,,,0.744698964711215,0.45563333333333333,0.7407580759355454,0.454,0.15145224922846198,0,0.9487282933474317,1.7760510871981484e-05,5,1.0,0.9607409423951342,-0.5,367,misspec,0.95,0.05
2,5,3000,0.01,,5.000000000000002,,,0.6357346728945541,0.3593,0.633421662322694,0.36223333333333335,0.4222885685299966,0,0.8007289966373323,1.2590055120477816e-05,5,1.0,0.9052593888863802,-0.5,361,misspec,0.95,0.05
2,6,3000,0.01,,5.000000000000002,,,0.6405744780051398,0.3642,0.6418577007355332,0.3675,0.4123204750696736,0,0.8138196651343405,1.2211179544218235e-05,5,1.0,0.9123105948749315,-0.5,362,misspec,0.95,0.05
2,7,3000,0.01,,5.000000000000002,,,0.6405841262298476,0.3693666666666667,0.6402358826105603,0.36796666666666666,0.3765250012948399,0,0.7811953437082273,3.2077962185203296e-05,5,1.0,0.8672008081358634,-0.5,329,misspec,0.95,0.05
2,8,3000,0.01,,5.000000000000002,,,0.6323958710432486,0.358,0.6342441897317496,0.36136666666666667,0.4169425051766619,0,0.7837238679417886,1.8554568287448714e-05,5,1.0,0.8877297752157629,-0.5,349,misspec,0.95,0.05
2,9,3000,0.01,,5.000000000000002,,,0.6477101398320083,0.3741,0.6447583966516708,0.3723666666666667,0.372607933342502,0,0.7922756662139865,1.556141002570367e-05,5,1.0,0.8755212180550432,-0.5,331,misspec,0.95,0.05
2,0,3000,0.01,,5.000000000000002,,,0.6205078413010642,0.336,0.6229279943536944,0.34396666666666664,0.6372910212242421,0,1.021975872874102,3.307789862173347e-05,10,1.0,1.204397995045583,-0.5,681,misspec,0.95,0.05
2,1,3000,0.01,,5.000000000000002,,,0.6120620604702169,0.3336,0.611432535665595,0.3326,0.6617112381965863,0,1.003936609961093,3.47271421149844e-05,10,1.0,1.202393645848077,-0.5,676,misspec,0.95,0.05
2,2,3000,0.01,,5.000000000000002,,,0.6074206275324104,0.32466666666666666,0.6033581812741072,0.32643333333333335,0.6824916715555541,0,0.9963130714767529,2.8187478864506634e-05,10,1.0,1.207656664014295,-0.5,694,misspec,0.95,0.05
2,3,3000,0.01,,5.000000000000002,,,0.6192539231666807,0.3400666666666667,0.6166159645337319,0.3381,0.6383546704922882,0,0.9983525710811432,2.6303401630023722e-05,10,1.0,1.184991367700055,-0.5,657,misspec,0.95,0.05
2,4,3000,0.01,,5.000000000000002,,,0.6977656408672452,0.3879666666666667,0.6983251691151378,0.3922333333333333,0.5015616728384674,0,1.218479395893199,4.2111346945873666e-05,10,1.0,1.3176707289291878,-0.5,729,misspec,0.95,0.05
2,5,3000,0.01,,5.000000000000002,,,0.6200224331402343,0.33573333333333333,0.6127898027456512,0.33193333333333336,0.6601172745576636,0,1.0257397097832581,3.184662887449908e-05,10,1.0,1.2197937401034982,-0.5,690,misspec,0.95,0.05
2,6,3000,0.01,,5.000000000000002,,,0.6189559622689724,0.3392,0.6170224110643494,0.3376,0.6583410153179172,0,1.031725022858273,3.183780150711374e-05,10,1.0,1.2238747547203228,-0.5,690,misspec,0.95,0.05
2,7,3000,0.01,,5.000000000000002,,,0.6021496985652155,0.32603333333333334,0.6030365636349901,0.3262333333333333,0.6880428457963511,0,0.9974223498866774,4.831839106765024e-05,10,1.0,1.2117154375945711,-0.5,687,misspec,0.95,0.05
2,8,3000,0.01,,5.000000000000002,,,0.6101122438513727,0.33063333333333333,0.6078192250556044,0.3287333333333333,0.6875622269357372,0,1.0169959109657052,3.4649391672773844e-05,10,1.0,1.227608446871312,-0.5,696,misspec,0.95,0.05
2,9,3000,0.01,,5.000000000000002,,,0.6207764996556315,0.3394666666666667,0.6250159636353643,0.3428333333333333,0.6307338676126943,0,1.0274678691690502,5.7799343769778384e-05,10,1.0,1.2056182786970577,-0.5,670,misspec,0.95,0.05
2,0,3000,0.01,,5.000000000000002,,,0.601477895278651,0.3083,0.6009086385488488,0.3133,1.0093187980785578,0,1.3092419200019123,0.00011838507538418605,20,1.0,1.6531300134124474,-0.5,1361,misspec,0.95,0.05
2,1,3000,0.01,,5.000000000000002,,,0.6020675061745169,0.31116666666666665,0.6023222388033972,0.3098,1.024209721584429,0,1.3317568325653986,9.613079578753292e-05,20,1.0,1.6800541106978302,-0.5,1381,misspec,0.95,0.05
2,2,3000,0.01,,5.000000000000002,,,0.6021059254127994,0.3098666666666667,0.5931140673868238,0.3045333333333333,1.0472151511622447,0,1.3192097044489188,0.00014773562295295075,20,1.0,1.684331860749528,-0.5,1397,misspec,0.95,0.05
2,3,3000,0.01,,5.000000000000002,,,0.589214792769625,0.30183333333333334,0.5878339622714128,0.3045,1.049745168425037,0,1.2747553617676575,7.323447041196592e-05,20,1.0,1.6513528245009002,-0.5,1337,misspec,0.95,0.05
2,4,3000,0.01,,5.000000000000002,,,0.6719820817267053,0.34376666666666666,0.6656434170763829,0.3394666666666667,0.9272928871629557,0,1.514266015857153,0.00011283608297674523,20,1.0,1.7756333138806857,-0.5,1400,misspec,0.95,0.05
2,5,3000,0.01,,5.000000000000002,,,0.5952529816594986,0.3034,0.5923387045153445,0.3010333333333333,1.0517851526411301,0,1.3070158258412532,0.00014207619705014577,20,1.0,1.6776597915894087,-0.5,1383,misspec,0.95,0.05
2,6,3000,0.01,,5.000000000000002,,,0.5947425525465084,0.3065,0.5913188502802188,0.30523333333333336,1.041322062541038,0,1.2833098253976254,8.142044715057265e-05,20,1.0,1.652645075597542,-0.5,1372,misspec,0.95,0.05
2,7,3000,0.01,,5.000000000000002,,,0.5956018994468143,0.30306666666666665,0.589142537882287,0.30423333333333336,1.0551590428240538,0,1.3056608281594957,0.00016451661068529844,20,1.0,1.6787229681646443,-0.5,1387,misspec,0.95,0.05
2,8,3000,0.01,,5.000000000000002,,,0.5934117809590355,0.30496666666666666,0.5856702559743212,0.3020333333333333,1.0504648696309125,0,1.2902549579328104,8.875879851064813e-05,20,1.0,1.6638011596338333,-0.5,1359,misspec,0.95,0.05
2,9,3000,0.01,,5.000000000000002,,,0.5910794847171641,0.3020333333333333,0.5897541339145523,0.30423333333333336,1.054379670465609,0,1.2941385550536324,4.6500277039378504e-05,20,1.0,1.6692846040048024,-0.5,1382,misspec,0.95,0.05
2,0,3000,0.01,,5.000000000000002,,,0.5993438104844255,0.2961666666666667,0.5922224791380702,0.2932666666666667,1.3200518921771391,0,1.533386238026622,0.00014004486358472508,30,1.0,2.0233166714604716,-0.5,2028,misspec,0.95,0.05
2,1,3000,0.01,,5.000000000000002,,,0.5906511873601328,0.28996666666666665,0.5869682131258932,0.2892,1.35821657974479,0,1.5476429365178894,0.00018133896552137107,30,1.0,2.059114114479174,-0.5,2084,misspec,0.95,0.05
2,2,3000,0.01,,5.000000000000002,,,0.5976069771027617,0.29213333333333336,0.5917573780179719,0.2905333333333333,1.326589968616904,0,1.5325930088299626,0.00015334437906133137,30,1.0,2.0269884744490967,-0.5,2032,misspec,0.95,0.05
2,3,3000,0.01,,5.000000000000002,,,0.599618743250227,0.2944333333333333,0.5906747759133034,0.291,1.3503329212404929,0,1.5435953650086054,0.00018177830835318696,30,1.0,2.050874362086067,-0.5,2076,misspec,0.95,0.05
2,4,3000,0.01,,5.000000000000002,,,0.6467813712236282,0.3163666666666667,0.6437582813827837,0.31456666666666666,1.2628378354513285,0,1.6928628283168223,0.00015546048326511974,30,1.0,2.1119999891439933,-0.5,2080,misspec,0.95,0.05
2,5,3000,0.01,,5.000000000000002,,,0.5993018108336513,0.296,0.5954704017577411,0.29573333333333335,1.3150133269154045,0,1.5221175144389427,0.00012498350566125344,30,1.0,2.011492425470925,-0.5,2024,misspec,0.95,0.05
2,6,3000,0.01,,5.000000000000002,,,0.5923202528306123,0.2895666666666667,0.59128725093899,0.29296666666666665,1.3545058093464843,0,1.5259334156246172,0.0001372700224204596,30,1.0,2.0403820172882297,-0.5,2056,misspec,0.95,0.05
2,7,3000,0.01,,5.000000000000002,,,0.5925192491422254,0.2925,0.5900886545293147,0.289,1.3557005548053127,0,1.531881459504395,0.00012636115385909158,30,1.0,2.045625772293835,-0.5,2073,misspec,0.95,0.05
2,8,3000,0.01,,5.000000000000002,,,0.5932679880427714,0.29336666666666666,0.5877354376856022,0.2901,1.334551105671896,0,1.5104334894313538,0.00016674342519794024,30,1.0,2.015548555516799,-0.5,2017,misspec,0.95,0.05
2,9,3000,0.01,,5.000000000000002,,,0.58538766847234,0.2855333333333333,0.5841530735863181,0.2860333333333333,1.371681286292883,0,1.5262675677065147,0.00013603766184944476,30,1.0,2.05207266913208,-0.5,2070,misspec,0.95,0.05
2,0,3000,0.01,,5.000000000000002,,,0.612259952142979,0.292,0.6048297227779005,0.28523333333333334,1.5715490747041505,0,1.7518669856425826,0.00026218550355877005,40,1.0,2.3534664708867004,-0.5,2725,misspec,0.95,0.05
