alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
2.770038669247714,1.0549147582390932,0.16920082190103483,0.4529909503440665,5,0.01,95,-0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
