alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.7096088678465033,0.8171112808623383,0.3463775901423465,0.25396149517083894,5,0.1,50,-0.5,6870,3000,50,Trapez,5,misspec,0.95,0.05
