alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
7.5925772039631205,1.9733705757016133,0.009648903955909505,0.4670951498456479,5,0.001,60,-0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
