alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
5.688929198309576,6.030326822841687,0.01349428207671972,0.2657572062254566,5,0.001,95,-1,6870,3000,50,Trapez,5,misspec,0.95,0.05
