alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
2.4345225491081552,2.555942918564425,0.08263672251663301,0.2671315684401867,5,0.01,70,0.5,6870,3000,50,Trapez,5,misspec,0.95,0.05
