alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
2.3973141792394728,0.27155430698095295,0.04001329694950502,0.4853772688511859,5,0.01,30,1,6870,3000,50,Trapez,5,misspec2,0.95,0.05
