alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
7.485037598614311,2.9468087735449675,0.050094103052049435,0.4515534313516572,5,0.001,90,1,6870,3000,50,Trapez,5,misspec2,0.95,0.05
