alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.5808528389570894,0.6347258978403236,0.2946054023058134,0.2614122495556822,5,0.1,30,-1,6870,3000,50,Trapez,5,misspec,0.95,0.05
