alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
5.4988816614964415,6.439894618829185,0.014381884952259645,0.25156672471678504,5,0.001,90,0.5,6870,3000,50,Trapez,5,misspec,0.95,0.05
