alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
1.0195607747962487,0.45706750971229804,0.5171690029026947,0.44559518123613623,5,0.1,90,-0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
