alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
7.494243244210049,2.8702939921931505,0.05008400978007352,0.4527476017314027,5,0.001,90,0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
