alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
3.1341352525230515,1.2006841644929471,0.09930705712646605,0.4527364852441041,5,0.01,70,0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
