alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
7.6604685418100615,2.3696496688588646,0.04863751087299747,0.4612063455103739,5,0.001,90,-1,6870,3000,50,Trapez,5,misspec2,0.95,0.05
