alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
7.584948660033231,2.0006959926440944,0.009656166044567137,0.4666290553110409,5,0.001,60,-1,6870,3000,50,Trapez,5,misspec2,0.95,0.05
