alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.7988898556693989,1.0397510135491557,0.43265217890344915,0.23678426313367562,5,0.1,80,-1,6870,3000,50,Trapez,5,misspec,0.95,0.05
