alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.36515570050896085,0.018927352231682636,0.24113909237770986,0.49328331985670687,5,0.1,5,0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
