alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.9897116892259764,0.2753395958028861,0.4106324424179085,0.4648968374425329,5,0.1,60,0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
