alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.5044901787068288,0.5015552756356958,0.2720544130636537,0.27493608788909196,5,0.1,20,-1,6870,3000,50,Trapez,5,misspec,0.95,0.05
