alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
1.244823592003816,0.3142970982975484,0.026931757835821378,0.46799336048542195,5,0.01,10,-1,6870,3000,50,Trapez,5,misspec2,0.95,0.05
