alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.3573323686719803,0.07405774827512071,0.2409545621181784,0.4735358779481355,5,0.1,5,-0.5,6870,3000,50,Trapez,5,misspec2,0.95,0.05
