alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.5068115146276713,0.05816426480627173,0.25383410815071183,0.4668750450656535,5,0.1,10,1,6870,3000,50,Trapez,5,misspec,0.95,0.05
