alpha_perp,alpha_0,mu,MiscError,dataThetaNorm,lambd,split_pct,alpha_exp,dataN,dataP,n_quadrature,method,trapzLimit,label_method,label_method_a,label_method_b
0.5284416108720683,0.48393504864632875,0.27373194615054003,0.2866865620407893,5,0.1,20,-0.5,6870,3000,50,Trapez,5,misspec,0.95,0.05
